ID,Name,Email,Phone,Marks
60218,Student60218,student60218@example.com,9304909708,97
60219,Student60219,student60219@example.com,7257992531,39
60220,Student60220,student60220@example.com,4388786419,41
60221,Student60221,student60221@example.com,5577143786,70
60222,Student60222,student60222@example.com,9162319678,83
60223,Student60223,student60223@example.com,8041806793,75
60224,Student60224,student60224@example.com,8615675127,100
60225,Student60225,student60225@example.com,2706921990,88
60226,Student60226,student60226@example.com,4550909481,84
60227,Student60227,student60227@example.com,2921260354,42
60228,Student60228,student60228@example.com,4699654634,52
60229,Student60229,student60229@example.com,4406513541,46
60230,Student60230,student60230@example.com,4091261456,75
60231,Student60231,student60231@example.com,2148839364,56
60232,Student60232,student60232@example.com,5180794374,72
60233,Student60233,student60233@example.com,1863611121,80
60234,Student60234,student60234@example.com,6314123937,60
60235,Student60235,student60235@example.com,9726139382,65
60236,Student60236,student60236@example.com,0475392723,88
60237,Student60237,student60237@example.com,5577508157,38
60238,Student60238,student60238@example.com,7821833215,87
60239,Student60239,student60239@example.com,5036925763,77
60240,Student60240,student60240@example.com,1863700239,85
60241,Student60241,student60241@example.com,1394902006,50
60242,Student60242,student60242@example.com,9233908720,57
60243,Student60243,student60243@example.com,5695853691,54
60244,Student60244,student60244@example.com,2920467857,80
60245,Student60245,student60245@example.com,2945850900,74
60246,Student60246,student60246@example.com,0400209730,75
60247,Student60247,student60247@example.com,4586528915,47
60248,Student60248,student60248@example.com,1526702015,66
60249,Student60249,student60249@example.com,5910711604,97
60250,Student60250,student60250@example.com,4766068034,55
60251,Student60251,student60251@example.com,6305655794,64
60252,Student60252,student60252@example.com,6968364519,65
60253,Student60253,student60253@example.com,6136740286,95
60254,Student60254,student60254@example.com,4147010052,67
60255,Student60255,student60255@example.com,2640925559,49
60256,Student60256,student60256@example.com,3675159750,96
60257,Student60257,student60257@example.com,1163820290,68
60258,Student60258,student60258@example.com,4283197168,47
60259,Student60259,student60259@example.com,9158005269,98
60260,Student60260,student60260@example.com,9610524509,38
60261,Student60261,student60261@example.com,3569459411,51
60262,Student60262,student60262@example.com,0176474730,45
60263,Student60263,student60263@example.com,9271699549,47
60264,Student60264,student60264@example.com,0535660411,42
60265,Student60265,student60265@example.com,6788174599,48
60266,Student60266,student60266@example.com,6389775365,39
60267,Student60267,student60267@example.com,8440683563,99
60268,Student60268,student60268@example.com,7750760506,93
60269,Student60269,student60269@example.com,0850077612,68
60270,Student60270,student60270@example.com,1288670116,43
60271,Student60271,student60271@example.com,8384162907,81
60272,Student60272,student60272@example.com,6413354315,63
60273,Student60273,student60273@example.com,2213478699,90
60274,Student60274,student60274@example.com,7403621891,55
60275,Student60275,student60275@example.com,0115743404,56
60276,Student60276,student60276@example.com,4742180369,95
60277,Student60277,student60277@example.com,1920401340,64
60278,Student60278,student60278@example.com,0747132366,94
60279,Student60279,student60279@example.com,2153542468,64
60280,Student60280,student60280@example.com,5210780124,70
60281,Student60281,student60281@example.com,7323976690,46
60282,Student60282,student60282@example.com,6175433436,84
60283,Student60283,student60283@example.com,0109957682,45
60284,Student60284,student60284@example.com,6287891383,89
60285,Student60285,student60285@example.com,0087068950,65
60286,Student60286,student60286@example.com,1579838846,55
60287,Student60287,student60287@example.com,5352583761,59
60288,Student60288,student60288@example.com,4809893657,59
60289,Student60289,student60289@example.com,4163597754,61
60290,Student60290,student60290@example.com,5502052859,71
60291,Student60291,student60291@example.com,7503099616,89
60292,Student60292,student60292@example.com,6744153184,77
60293,Student60293,student60293@example.com,1748436592,61
60294,Student60294,student60294@example.com,8465031850,56
60295,Student60295,student60295@example.com,7695539820,89
60296,Student60296,student60296@example.com,1968762459,59
60297,Student60297,student60297@example.com,5813565378,79
60298,Student60298,student60298@example.com,7411226202,97
60299,Student60299,student60299@example.com,6846046202,66
60300,Student60300,student60300@example.com,4070644051,38
60301,Student60301,student60301@example.com,8793826763,78
60302,Student60302,student60302@example.com,6143492362,48
60303,Student60303,student60303@example.com,0320407253,71
60304,Student60304,student60304@example.com,8615509720,95
60305,Student60305,student60305@example.com,6884878782,77
60306,Student60306,student60306@example.com,9600824164,62
60307,Student60307,student60307@example.com,5191333650,94
60308,Student60308,student60308@example.com,3618180810,96
60309,Student60309,student60309@example.com,2217491241,77
60310,Student60310,student60310@example.com,0222713766,76
60311,Student60311,student60311@example.com,9451647165,50
60312,Student60312,student60312@example.com,2307659034,50
60313,Student60313,student60313@example.com,6943886540,51
60314,Student60314,student60314@example.com,6724612263,71
60315,Student60315,student60315@example.com,1945275595,100
60316,Student60316,student60316@example.com,1922244156,77
60317,Student60317,student60317@example.com,1555428553,69
60318,Student60318,student60318@example.com,6775550201,47
60319,Student60319,student60319@example.com,8560817471,78
60320,Student60320,student60320@example.com,7428772136,98
60321,Student60321,student60321@example.com,8426734559,97
60322,Student60322,student60322@example.com,3734397141,35
60323,Student60323,student60323@example.com,4651931292,40
60324,Student60324,student60324@example.com,4656035075,51
60325,Student60325,student60325@example.com,9379752597,87
60326,Student60326,student60326@example.com,1713833365,84
60327,Student60327,student60327@example.com,4389518990,57
60328,Student60328,student60328@example.com,9605139066,56
60329,Student60329,student60329@example.com,4797792701,98
60330,Student60330,student60330@example.com,9586018152,88
60331,Student60331,student60331@example.com,0665846701,62
60332,Student60332,student60332@example.com,8128496517,69
60333,Student60333,student60333@example.com,2438726239,95
60334,Student60334,student60334@example.com,3398701925,99
60335,Student60335,student60335@example.com,2320133004,94
60336,Student60336,student60336@example.com,2637699886,91
60337,Student60337,student60337@example.com,4810634406,43
60338,Student60338,student60338@example.com,4011187558,60
60339,Student60339,student60339@example.com,4078002186,56
60340,Student60340,student60340@example.com,4297413736,67
60341,Student60341,student60341@example.com,3657305824,99
60342,Student60342,student60342@example.com,2458060897,76
60343,Student60343,student60343@example.com,6366043567,75
60344,Student60344,student60344@example.com,4880568538,99
60345,Student60345,student60345@example.com,1599795632,38
60346,Student60346,student60346@example.com,2079857155,43
60347,Student60347,student60347@example.com,7745660717,40
60348,Student60348,student60348@example.com,4255811020,77
60349,Student60349,student60349@example.com,6447044219,46
60350,Student60350,student60350@example.com,5741095164,45
60351,Student60351,student60351@example.com,8741211419,60
60352,Student60352,student60352@example.com,5102042529,81
60353,Student60353,student60353@example.com,7872865647,82
60354,Student60354,student60354@example.com,4276098053,47
60355,Student60355,student60355@example.com,1562894753,47
60356,Student60356,student60356@example.com,8737181520,76
60357,Student60357,student60357@example.com,8373291946,94
60358,Student60358,student60358@example.com,8028271570,80
60359,Student60359,student60359@example.com,0704411661,39
60360,Student60360,student60360@example.com,9279404278,81
60361,Student60361,student60361@example.com,7605127744,98
60362,Student60362,student60362@example.com,9367276325,44
60363,Student60363,student60363@example.com,8479538662,82
60364,Student60364,student60364@example.com,5771941017,39
60365,Student60365,student60365@example.com,0623647531,91
60366,Student60366,student60366@example.com,1109205389,37
60367,Student60367,student60367@example.com,1464051963,98
60368,Student60368,student60368@example.com,5250311373,76
60369,Student60369,student60369@example.com,3087873277,86
60370,Student60370,student60370@example.com,6341931354,89
60371,Student60371,student60371@example.com,9959804599,58
60372,Student60372,student60372@example.com,0899647504,65
60373,Student60373,student60373@example.com,9849981823,42
60374,Student60374,student60374@example.com,0104786479,79
60375,Student60375,student60375@example.com,2992141357,43
60376,Student60376,student60376@example.com,4360139528,50
60377,Student60377,student60377@example.com,9725162307,70
60378,Student60378,student60378@example.com,9775375113,93
60379,Student60379,student60379@example.com,6889949545,38
60380,Student60380,student60380@example.com,2618028162,66
60381,Student60381,student60381@example.com,0126255123,83
60382,Student60382,student60382@example.com,5490390159,85
60383,Student60383,student60383@example.com,6973089273,89
60384,Student60384,student60384@example.com,8205313354,74
60385,Student60385,student60385@example.com,0799911391,63
60386,Student60386,student60386@example.com,3767958180,84
60387,Student60387,student60387@example.com,0538769451,51
60388,Student60388,student60388@example.com,7714969973,81
60389,Student60389,student60389@example.com,6017532740,37
60390,Student60390,student60390@example.com,9054951376,65
60391,Student60391,student60391@example.com,6244346255,51
60392,Student60392,student60392@example.com,0226791396,72
60393,Student60393,student60393@example.com,9728537972,64
60394,Student60394,student60394@example.com,7460351415,91
60395,Student60395,student60395@example.com,5779706235,99
60396,Student60396,student60396@example.com,3990905415,37
60397,Student60397,student60397@example.com,7554810203,95
60398,Student60398,student60398@example.com,8990749386,68
60399,Student60399,student60399@example.com,1959540736,45
60400,Student60400,student60400@example.com,4213160270,61
60401,Student60401,student60401@example.com,0431850443,78
60402,Student60402,student60402@example.com,8976503580,45
60403,Student60403,student60403@example.com,6242154895,50
60404,Student60404,student60404@example.com,1377282354,81
60405,Student60405,student60405@example.com,1426908073,68
60406,Student60406,student60406@example.com,8410133052,44
60407,Student60407,student60407@example.com,2176922705,50
60408,Student60408,student60408@example.com,4803204724,96
60409,Student60409,student60409@example.com,2447869297,99
60410,Student60410,student60410@example.com,0716981092,65
60411,Student60411,student60411@example.com,0368331149,52
60412,Student60412,student60412@example.com,1596806520,59
60413,Student60413,student60413@example.com,3650351601,88
60414,Student60414,student60414@example.com,0876613294,92
60415,Student60415,student60415@example.com,1914089536,50
60416,Student60416,student60416@example.com,9288213383,67
60417,Student60417,student60417@example.com,7257182039,47
60418,Student60418,student60418@example.com,4089613390,76
60419,Student60419,student60419@example.com,3221979595,52
60420,Student60420,student60420@example.com,9016656425,84
60421,Student60421,student60421@example.com,3682478217,41
60422,Student60422,student60422@example.com,5355869428,77
60423,Student60423,student60423@example.com,5721922947,100
60424,Student60424,student60424@example.com,9361039912,95
60425,Student60425,student60425@example.com,7688458140,96
60426,Student60426,student60426@example.com,0655666089,55
60427,Student60427,student60427@example.com,6810091608,84
60428,Student60428,student60428@example.com,5133482679,43
60429,Student60429,student60429@example.com,0162602264,95
60430,Student60430,student60430@example.com,9763106056,81
60431,Student60431,student60431@example.com,3839352549,51
60432,Student60432,student60432@example.com,0048830133,80
60433,Student60433,student60433@example.com,4911901964,43
60434,Student60434,student60434@example.com,8882076408,75
60435,Student60435,student60435@example.com,0641018493,39
60436,Student60436,student60436@example.com,6191895668,44
60437,Student60437,student60437@example.com,5304451010,40
60438,Student60438,student60438@example.com,2989738448,63
60439,Student60439,student60439@example.com,1098319481,93
60440,Student60440,student60440@example.com,0795926281,67
60441,Student60441,student60441@example.com,9488726799,70
60442,Student60442,student60442@example.com,8696007535,79
60443,Student60443,student60443@example.com,2822559388,59
60444,Student60444,student60444@example.com,7104855312,78
60445,Student60445,student60445@example.com,6316440261,67
60446,Student60446,student60446@example.com,3925870920,84
60447,Student60447,student60447@example.com,8049425901,84
60448,Student60448,student60448@example.com,8948093802,38
60449,Student60449,student60449@example.com,3730412116,44
60450,Student60450,student60450@example.com,3847287451,77
60451,Student60451,student60451@example.com,9042967456,86
60452,Student60452,student60452@example.com,3462809680,53
60453,Student60453,student60453@example.com,2264459854,100
60454,Student60454,student60454@example.com,9639472133,94
60455,Student60455,student60455@example.com,1031249526,60
60456,Student60456,student60456@example.com,3995542156,69
60457,Student60457,student60457@example.com,2794239667,49
60458,Student60458,student60458@example.com,3798361835,72
60459,Student60459,student60459@example.com,6256273084,78
60460,Student60460,student60460@example.com,3813473956,100
60461,Student60461,student60461@example.com,3228764840,35
60462,Student60462,student60462@example.com,7314756962,40
60463,Student60463,student60463@example.com,2463246503,97
60464,Student60464,student60464@example.com,3237879567,84
60465,Student60465,student60465@example.com,0949016818,72
60466,Student60466,student60466@example.com,3104447884,40
60467,Student60467,student60467@example.com,4447122493,48
60468,Student60468,student60468@example.com,3247763194,62
60469,Student60469,student60469@example.com,0891289875,43
60470,Student60470,student60470@example.com,1253582730,40
60471,Student60471,student60471@example.com,1178999124,52
60472,Student60472,student60472@example.com,5171289293,53
60473,Student60473,student60473@example.com,5805272365,63
60474,Student60474,student60474@example.com,3209855925,41
60475,Student60475,student60475@example.com,8782102068,78
60476,Student60476,student60476@example.com,8369419204,93
60477,Student60477,student60477@example.com,5147252024,90
60478,Student60478,student60478@example.com,3670448852,90
60479,Student60479,student60479@example.com,7880184864,97
60480,Student60480,student60480@example.com,2218718783,77
60481,Student60481,student60481@example.com,0963338588,84
60482,Student60482,student60482@example.com,2544234070,43
60483,Student60483,student60483@example.com,9120147380,83
60484,Student60484,student60484@example.com,4795498044,64
60485,Student60485,student60485@example.com,1323829549,62
60486,Student60486,student60486@example.com,3280334254,97
60487,Student60487,student60487@example.com,0034971475,84
60488,Student60488,student60488@example.com,6309532940,59
60489,Student60489,student60489@example.com,3020947577,48
60490,Student60490,student60490@example.com,3433485860,95
60491,Student60491,student60491@example.com,0461351400,46
60492,Student60492,student60492@example.com,8060458448,51
60493,Student60493,student60493@example.com,3851169937,62
60494,Student60494,student60494@example.com,1885365873,59
60495,Student60495,student60495@example.com,7141475871,79
60496,Student60496,student60496@example.com,5117327761,73
60497,Student60497,student60497@example.com,8064616623,58
60498,Student60498,student60498@example.com,3456586394,96
60499,Student60499,student60499@example.com,5116235163,45
60500,Student60500,student60500@example.com,4208052684,52
60501,Student60501,student60501@example.com,4985145708,79
60502,Student60502,student60502@example.com,4493085893,67
60503,Student60503,student60503@example.com,0485954544,52
60504,Student60504,student60504@example.com,5933413203,61
60505,Student60505,student60505@example.com,9017637809,79
60506,Student60506,student60506@example.com,7529142064,56
60507,Student60507,student60507@example.com,0510933915,47
60508,Student60508,student60508@example.com,3382505427,37
60509,Student60509,student60509@example.com,7221459561,55
60510,Student60510,student60510@example.com,0134195764,89
60511,Student60511,student60511@example.com,8660495278,38
60512,Student60512,student60512@example.com,3738343429,58
60513,Student60513,student60513@example.com,3764275517,40
60514,Student60514,student60514@example.com,9423303513,73
60515,Student60515,student60515@example.com,6088655560,80
60516,Student60516,student60516@example.com,3519660423,60
60517,Student60517,student60517@example.com,9157238718,89
60518,Student60518,student60518@example.com,2139615004,44
60519,Student60519,student60519@example.com,0265211803,78
60520,Student60520,student60520@example.com,9924875935,72
60521,Student60521,student60521@example.com,2695337433,77
60522,Student60522,student60522@example.com,6121439415,84
60523,Student60523,student60523@example.com,3789648369,45
60524,Student60524,student60524@example.com,4012499785,59
60525,Student60525,student60525@example.com,6669154555,99
60526,Student60526,student60526@example.com,6011076751,52
60527,Student60527,student60527@example.com,9154238255,70
60528,Student60528,student60528@example.com,2022745406,71
60529,Student60529,student60529@example.com,6042492939,94
60530,Student60530,student60530@example.com,3142540393,69
60531,Student60531,student60531@example.com,1173375248,41
60532,Student60532,student60532@example.com,8811732589,82
60533,Student60533,student60533@example.com,8449832031,51
60534,Student60534,student60534@example.com,2223366393,68
60535,Student60535,student60535@example.com,2113319198,86
60536,Student60536,student60536@example.com,8098238038,67
60537,Student60537,student60537@example.com,5023318720,99
60538,Student60538,student60538@example.com,9365604255,38
60539,Student60539,student60539@example.com,0276596099,60
60540,Student60540,student60540@example.com,0502220650,55
60541,Student60541,student60541@example.com,1099047263,84
60542,Student60542,student60542@example.com,7185188632,51
60543,Student60543,student60543@example.com,5323719586,42
60544,Student60544,student60544@example.com,8566475685,44
60545,Student60545,student60545@example.com,5658631022,84
60546,Student60546,student60546@example.com,0842444313,96
60547,Student60547,student60547@example.com,2040712319,86
60548,Student60548,student60548@example.com,9389051290,72
60549,Student60549,student60549@example.com,8968828147,70
60550,Student60550,student60550@example.com,3778600989,91
60551,Student60551,student60551@example.com,8150703428,49
60552,Student60552,student60552@example.com,0862140102,71
60553,Student60553,student60553@example.com,7376374777,70
60554,Student60554,student60554@example.com,8435788276,78
60555,Student60555,student60555@example.com,5825327047,89
60556,Student60556,student60556@example.com,1490914386,82
60557,Student60557,student60557@example.com,2156209347,74
60558,Student60558,student60558@example.com,9298613870,78
60559,Student60559,student60559@example.com,7564746050,87
60560,Student60560,student60560@example.com,7475239565,71
60561,Student60561,student60561@example.com,6191050343,57
60562,Student60562,student60562@example.com,8002079242,66
60563,Student60563,student60563@example.com,5541461365,45
60564,Student60564,student60564@example.com,8584749434,56
60565,Student60565,student60565@example.com,4475735900,40
60566,Student60566,student60566@example.com,8704091313,98
60567,Student60567,student60567@example.com,7555378050,83
60568,Student60568,student60568@example.com,4070985184,40
60569,Student60569,student60569@example.com,8388718633,58
60570,Student60570,student60570@example.com,8966361742,100
60571,Student60571,student60571@example.com,7486909617,91
60572,Student60572,student60572@example.com,6257518971,44
60573,Student60573,student60573@example.com,1139854145,85
60574,Student60574,student60574@example.com,8516705759,99
60575,Student60575,student60575@example.com,2129312362,68
60576,Student60576,student60576@example.com,9413291070,61
60577,Student60577,student60577@example.com,0962700248,79
60578,Student60578,student60578@example.com,0294619625,53
60579,Student60579,student60579@example.com,8135178177,58
60580,Student60580,student60580@example.com,0756305204,40
60581,Student60581,student60581@example.com,1993439953,57
60582,Student60582,student60582@example.com,3626669825,84
60583,Student60583,student60583@example.com,9408535997,99
60584,Student60584,student60584@example.com,8535457649,76
60585,Student60585,student60585@example.com,9817268705,74
60586,Student60586,student60586@example.com,6640281929,94
60587,Student60587,student60587@example.com,3678314462,98
60588,Student60588,student60588@example.com,2533070434,87
60589,Student60589,student60589@example.com,9139955790,68
60590,Student60590,student60590@example.com,4077116359,35
60591,Student60591,student60591@example.com,3271532324,90
60592,Student60592,student60592@example.com,9790106113,51
60593,Student60593,student60593@example.com,7939285603,82
60594,Student60594,student60594@example.com,9714701209,77
60595,Student60595,student60595@example.com,5301049899,60
60596,Student60596,student60596@example.com,0258830393,40
60597,Student60597,student60597@example.com,1966251260,64
60598,Student60598,student60598@example.com,3438012727,42
60599,Student60599,student60599@example.com,1197555973,92
60600,Student60600,student60600@example.com,6661710478,68
60601,Student60601,student60601@example.com,5861540248,71
60602,Student60602,student60602@example.com,7442681202,95
60603,Student60603,student60603@example.com,5875199686,63
60604,Student60604,student60604@example.com,2567525767,80
60605,Student60605,student60605@example.com,4550882198,54
60606,Student60606,student60606@example.com,8126845230,44
60607,Student60607,student60607@example.com,7561426137,73
60608,Student60608,student60608@example.com,1409437972,96
60609,Student60609,student60609@example.com,5914133664,54
60610,Student60610,student60610@example.com,7239491790,57
60611,Student60611,student60611@example.com,9807113266,71
60612,Student60612,student60612@example.com,0868117029,54
60613,Student60613,student60613@example.com,3242835427,96
60614,Student60614,student60614@example.com,1077705401,69
60615,Student60615,student60615@example.com,6506056151,63
60616,Student60616,student60616@example.com,7750650945,47
60617,Student60617,student60617@example.com,7310646928,65
60618,Student60618,student60618@example.com,2334653609,75
60619,Student60619,student60619@example.com,3224266235,50
60620,Student60620,student60620@example.com,9137784229,65
60621,Student60621,student60621@example.com,9671551879,55
60622,Student60622,student60622@example.com,8148945750,40
60623,Student60623,student60623@example.com,9491065916,60
60624,Student60624,student60624@example.com,1258704043,73
60625,Student60625,student60625@example.com,7861514124,62
60626,Student60626,student60626@example.com,4897452458,42
60627,Student60627,student60627@example.com,4084496557,91
60628,Student60628,student60628@example.com,7032025469,49
60629,Student60629,student60629@example.com,8442074031,90
60630,Student60630,student60630@example.com,7565799739,60
60631,Student60631,student60631@example.com,5587610587,66
60632,Student60632,student60632@example.com,3304906217,40
60633,Student60633,student60633@example.com,9569139007,39
60634,Student60634,student60634@example.com,8673807383,88
60635,Student60635,student60635@example.com,7537412421,48
60636,Student60636,student60636@example.com,5429053443,80
60637,Student60637,student60637@example.com,1011696086,59
60638,Student60638,student60638@example.com,4508981064,88
60639,Student60639,student60639@example.com,3731957978,35
60640,Student60640,student60640@example.com,0990838284,50
60641,Student60641,student60641@example.com,8240073132,60
60642,Student60642,student60642@example.com,3336192956,99
60643,Student60643,student60643@example.com,3629939957,52
60644,Student60644,student60644@example.com,6771607171,35
60645,Student60645,student60645@example.com,5898951535,75
60646,Student60646,student60646@example.com,5524357728,40
60647,Student60647,student60647@example.com,5856138959,84
60648,Student60648,student60648@example.com,8414606582,36
60649,Student60649,student60649@example.com,2091387472,61
60650,Student60650,student60650@example.com,4704894930,43
60651,Student60651,student60651@example.com,0573095956,48
60652,Student60652,student60652@example.com,5007739528,98
60653,Student60653,student60653@example.com,7544690761,96
60654,Student60654,student60654@example.com,7162574889,44
60655,Student60655,student60655@example.com,5957689654,61
60656,Student60656,student60656@example.com,1190149075,95
60657,Student60657,student60657@example.com,5152561821,60
60658,Student60658,student60658@example.com,1879801135,49
60659,Student60659,student60659@example.com,4020077491,72
60660,Student60660,student60660@example.com,8447467360,58
60661,Student60661,student60661@example.com,3948511246,38
60662,Student60662,student60662@example.com,4691172483,67
60663,Student60663,student60663@example.com,9165656402,41
60664,Student60664,student60664@example.com,1274239556,58
60665,Student60665,student60665@example.com,7953006560,49
60666,Student60666,student60666@example.com,4331112739,92
60667,Student60667,student60667@example.com,2652534889,71
60668,Student60668,student60668@example.com,9924069168,56
60669,Student60669,student60669@example.com,1113426386,41
60670,Student60670,student60670@example.com,4836921156,67
60671,Student60671,student60671@example.com,1467052433,59
60672,Student60672,student60672@example.com,0400681009,75
60673,Student60673,student60673@example.com,5360658979,55
60674,Student60674,student60674@example.com,3935351986,49
60675,Student60675,student60675@example.com,0869646669,66
60676,Student60676,student60676@example.com,9311228489,97
60677,Student60677,student60677@example.com,8860552223,72
60678,Student60678,student60678@example.com,1614569437,84
60679,Student60679,student60679@example.com,2135750531,76
60680,Student60680,student60680@example.com,7871370096,75
60681,Student60681,student60681@example.com,8432654351,88
60682,Student60682,student60682@example.com,0842001852,72
60683,Student60683,student60683@example.com,7179844721,87
60684,Student60684,student60684@example.com,9169238620,40
60685,Student60685,student60685@example.com,8468799641,51
60686,Student60686,student60686@example.com,2679610382,89
60687,Student60687,student60687@example.com,1161734940,68
60688,Student60688,student60688@example.com,9943241457,68
60689,Student60689,student60689@example.com,4512387840,85
60690,Student60690,student60690@example.com,6672586649,97
60691,Student60691,student60691@example.com,9071424673,41
60692,Student60692,student60692@example.com,9443943268,78
60693,Student60693,student60693@example.com,6690485235,74
60694,Student60694,student60694@example.com,0396272806,54
60695,Student60695,student60695@example.com,8362759135,43
60696,Student60696,student60696@example.com,8402592940,66
60697,Student60697,student60697@example.com,2043536246,89
60698,Student60698,student60698@example.com,0189652891,45
60699,Student60699,student60699@example.com,4172098116,55
60700,Student60700,student60700@example.com,6961135693,93
60701,Student60701,student60701@example.com,3857478119,97
60702,Student60702,student60702@example.com,5153568911,56
60703,Student60703,student60703@example.com,9032519588,45
60704,Student60704,student60704@example.com,8388658518,82
60705,Student60705,student60705@example.com,3281250906,48
60706,Student60706,student60706@example.com,0947359145,63
60707,Student60707,student60707@example.com,4046911350,100
60708,Student60708,student60708@example.com,0058906294,89
60709,Student60709,student60709@example.com,2992313172,37
60710,Student60710,student60710@example.com,2286734999,89
60711,Student60711,student60711@example.com,2276451801,74
60712,Student60712,student60712@example.com,0085625577,78
60713,Student60713,student60713@example.com,5916847491,65
60714,Student60714,student60714@example.com,0787654494,87
60715,Student60715,student60715@example.com,1786971482,93
60716,Student60716,student60716@example.com,8071441154,51
60717,Student60717,student60717@example.com,0495171637,56
60718,Student60718,student60718@example.com,5866114001,73
60719,Student60719,student60719@example.com,9134085005,83
60720,Student60720,student60720@example.com,4156216211,79
60721,Student60721,student60721@example.com,9665842249,57
60722,Student60722,student60722@example.com,8346531971,39
60723,Student60723,student60723@example.com,9464677762,75
60724,Student60724,student60724@example.com,6318250903,50
60725,Student60725,student60725@example.com,4041868677,42
60726,Student60726,student60726@example.com,6008244273,42
60727,Student60727,student60727@example.com,9493484997,42
60728,Student60728,student60728@example.com,4058948188,65
60729,Student60729,student60729@example.com,8856623181,93
60730,Student60730,student60730@example.com,9580102437,89
60731,Student60731,student60731@example.com,8855365446,48
60732,Student60732,student60732@example.com,1849516482,61
60733,Student60733,student60733@example.com,8691282348,43
60734,Student60734,student60734@example.com,0479472475,41
60735,Student60735,student60735@example.com,7209865072,76
60736,Student60736,student60736@example.com,7129474567,44
60737,Student60737,student60737@example.com,0141514191,39
60738,Student60738,student60738@example.com,6498892031,78
60739,Student60739,student60739@example.com,2608277395,68
60740,Student60740,student60740@example.com,6530631108,66
60741,Student60741,student60741@example.com,9924784166,59
60742,Student60742,student60742@example.com,2095465175,87
60743,Student60743,student60743@example.com,0616559323,52
60744,Student60744,student60744@example.com,8475503638,88
60745,Student60745,student60745@example.com,9346592797,74
60746,Student60746,student60746@example.com,5868216880,66
60747,Student60747,student60747@example.com,2275459416,59
60748,Student60748,student60748@example.com,3872441928,39
60749,Student60749,student60749@example.com,8371919339,69
60750,Student60750,student60750@example.com,7753958691,83
60751,Student60751,student60751@example.com,6302192784,92
60752,Student60752,student60752@example.com,7324624103,66
60753,Student60753,student60753@example.com,8390389292,61
60754,Student60754,student60754@example.com,3771949574,65
60755,Student60755,student60755@example.com,3683205054,57
60756,Student60756,student60756@example.com,7662640990,74
60757,Student60757,student60757@example.com,8126474982,90
60758,Student60758,student60758@example.com,0726120433,63
60759,Student60759,student60759@example.com,0119790333,50
60760,Student60760,student60760@example.com,8738706774,40
60761,Student60761,student60761@example.com,4243848794,57
60762,Student60762,student60762@example.com,5651320947,41
60763,Student60763,student60763@example.com,5005434983,50
60764,Student60764,student60764@example.com,8961181482,95
60765,Student60765,student60765@example.com,6286180296,89
60766,Student60766,student60766@example.com,4641765023,47
60767,Student60767,student60767@example.com,9390323850,61
60768,Student60768,student60768@example.com,9891006971,92
60769,Student60769,student60769@example.com,4159249488,72
60770,Student60770,student60770@example.com,3930766891,69
60771,Student60771,student60771@example.com,4294757089,57
60772,Student60772,student60772@example.com,3814822225,56
60773,Student60773,student60773@example.com,1683034354,66
60774,Student60774,student60774@example.com,2875508794,39
60775,Student60775,student60775@example.com,6387066574,42
60776,Student60776,student60776@example.com,8104650933,98
60777,Student60777,student60777@example.com,7299023128,39
60778,Student60778,student60778@example.com,5395144932,75
60779,Student60779,student60779@example.com,4316439077,66
60780,Student60780,student60780@example.com,4207702571,49
60781,Student60781,student60781@example.com,9609388472,68
60782,Student60782,student60782@example.com,7050410386,93
60783,Student60783,student60783@example.com,4284050217,38
60784,Student60784,student60784@example.com,4336824547,69
60785,Student60785,student60785@example.com,5592762338,37
60786,Student60786,student60786@example.com,9982573620,92
60787,Student60787,student60787@example.com,5469833280,67
60788,Student60788,student60788@example.com,9007186525,83
60789,Student60789,student60789@example.com,5535191035,52
60790,Student60790,student60790@example.com,7267258858,100
60791,Student60791,student60791@example.com,3404387394,84
60792,Student60792,student60792@example.com,0122079896,68
60793,Student60793,student60793@example.com,0517075896,64
60794,Student60794,student60794@example.com,8424894193,67
60795,Student60795,student60795@example.com,8725482189,73
60796,Student60796,student60796@example.com,2784689146,47
60797,Student60797,student60797@example.com,0015352400,47
60798,Student60798,student60798@example.com,1366659257,59
60799,Student60799,student60799@example.com,6782558851,80
60800,Student60800,student60800@example.com,2161241818,96
60801,Student60801,student60801@example.com,1678361314,94
60802,Student60802,student60802@example.com,2768514439,72
60803,Student60803,student60803@example.com,9935289761,66
60804,Student60804,student60804@example.com,7762372634,82
60805,Student60805,student60805@example.com,9814777592,97
60806,Student60806,student60806@example.com,6320631735,81
60807,Student60807,student60807@example.com,4801501736,65
60808,Student60808,student60808@example.com,4672191748,81
60809,Student60809,student60809@example.com,4753510033,97
60810,Student60810,student60810@example.com,8519011941,35
60811,Student60811,student60811@example.com,7523702745,75
60812,Student60812,student60812@example.com,5098876029,97
60813,Student60813,student60813@example.com,1081096754,48
60814,Student60814,student60814@example.com,2057342548,57
60815,Student60815,student60815@example.com,2637361049,49
60816,Student60816,student60816@example.com,1555367082,39
60817,Student60817,student60817@example.com,9030792832,47
60818,Student60818,student60818@example.com,1290452310,98
60819,Student60819,student60819@example.com,5994722890,87
60820,Student60820,student60820@example.com,2852447783,54
60821,Student60821,student60821@example.com,2732940610,94
60822,Student60822,student60822@example.com,1178419670,64
60823,Student60823,student60823@example.com,0665693197,93
60824,Student60824,student60824@example.com,2223353689,59
